"County","2011","2012","2013","2014"
"Forest County, Pennsylvania",0.00002463434654,0.00002418817848,0.00002387389256,0.00002345892665
"Franklin County, Pennsylvania",0.0004844508743,0.0004826865569,0.0004808481713,0.0004794424025
"Fulton County, Pennsylvania",0.00004730757441,0.0000468468713,0.000046266743,0.00004566432287
"Greene County, Pennsylvania",0.0001231332164,0.0001211671288,0.0001197998511,0.000118614139
"Huntingdon County, Pennsylvania",0.000147664853,0.0001463781509,0.0001450661764,0.0001436878893
"Indiana County, Pennsylvania",0.0002844617063,0.0002810939735,0.0002789295983,0.0002746362651
"Jefferson County, Pennsylvania",0.0001441823428,0.0001427711138,0.0001420281413,0.0001400309734
"Juniata County, Pennsylvania",0.000079320991,0.00007842756383,0.00007746989525,0.00007692718334
"Lackawanna County, Pennsylvania",0.0006880316818,0.0006824565031,0.000676358389,0.0006686406724
"Lancaster County, Pennsylvania",0.00168173789,0.001678859057,0.001677286525,0.001675423535
"Lawrence County, Pennsylvania",0.0002905472726,0.0002864057498,0.0002824676434,0.0002784911068
"Lebanon County, Pennsylvania",0.0004317959616,0.0004319044464,0.0004297680414,0.0004289587421
"Lehigh County, Pennsylvania",0.00113441888,0.001130414176,0.001124519201,0.001123577969
"Luzerne County, Pennsylvania",0.001030328735,0.001023311943,0.001011529612,0.001002667261
"Lycoming County, Pennsylvania",0.0003747245198,0.0003735195176,0.0003689883516,0.0003653459998
"McKean County, Pennsylvania",0.0001384594711,0.0001374784562,0.0001354710488,0.0001339706722
"Mercer County, Pennsylvania",0.0003728051271,0.0003684690285,0.0003643395249,0.0003602721861
"Mifflin County, Pennsylvania",0.000150043231,0.0001489782765,0.0001475630615,0.0001460567162
"Monroe County, Pennsylvania",0.0005452969078,0.0005373210593,0.000529614964,0.0005255559857
"Montgomery County, Pennsylvania",0.002584699832,0.00257677548,0.002571525829,0.002562835114
"Montour County, Pennsylvania",0.00005895231829,0.00005873543591,0.00005822584161,0.00005786660908
"Northampton County, Pennsylvania",0.0009573404566,0.0009528122127,0.0009460789434,0.0009412411286
"Northumberland County, Pennsylvania",0.0003029687607,0.0003008307115,0.0002970850227,0.0002940298574
"Perry County, Pennsylvania",0.0001474016587,0.0001459639152,0.000144461734,0.0001434522633
"Philadelphia County, Pennsylvania",0.004944413456,0.004944776168,0.004931468336,0.004918174811
"Pike County, Pennsylvania",0.0001831607798,0.0001793353805,0.0001774117564,0.0001747968074
"Potter County, Pennsylvania",0.00005602829357,0.00005596005672,0.00005523211118,0.00005401176738
"Schuylkill County, Pennsylvania",0.0004735507778,0.000468803288,0.0004641484721,0.000456778321
"Snyder County, Pennsylvania",0.0001276877621,0.0001270811401,0.0001269740444,0.0001264023644
"Somerset County, Pennsylvania",0.0002480253413,0.000245393229,0.0002423687446,0.0002392263866
"Sullivan County, Pennsylvania",0.00002058693142,0.0000204058879,0.00001994027001,0.0000197234688
"Susquehanna County, Pennsylvania",0.0001387515526,0.0001367774419,0.0001341703901,0.0001322176146
"Tioga County, Pennsylvania",0.0001355835917,0.0001352670748,0.0001335817708,0.0001316332621
"Union County, Pennsylvania",0.0001447921833,0.0001439054824,0.0001415692714,0.0001412939289
"Venango County, Pennsylvania",0.0001755120961,0.0001726661857,0.0001702913616,0.0001676023596
"Warren County, Pennsylvania",0.0001332212622,0.0001314752249,0.0001296038435,0.0001277344368
"Washington County, Pennsylvania",0.0006678042353,0.0006637203037,0.0006583865125,0.0006533532561
"Wayne County, Pennsylvania",0.0001693109811,0.0001665036331,0.0001652058175,0.0001635684421
"Westmoreland County, Pennsylvania",0.001169725435,0.001155994824,0.001141361308,0.001127442235
"Wyoming County, Pennsylvania",0.0000908630249,0.00009043402629,0.00008903025176,0.00008849170845
"York County, Pennsylvania",0.001401673455,0.001393954115,0.001389052944,0.001383831621
"Bristol County, Rhode Island",0.0001580225124,0.0001569889577,0.0001558480364,0.0001541748181
"Kent County, Rhode Island",0.0005304906224,0.000524572159,0.0005201305982,0.0005167749893
"Newport County, Rhode Island",0.0002670844618,0.0002651299669,0.0002641160126,0.000261862193
"Providence County, Rhode Island",0.002020154433,0.002011366054,0.001998723297,0.00198764058
"Washington County, Rhode Island",0.0004061313056,0.0004024172374,0.0004001123883,0.0003969607284
"Abbeville County, South Carolina",0.00008050215576,0.00007972125379,0.00007879587099,0.00007789796255
"Aiken County, South Carolina",0.0005186661361,0.0005191392985,0.0005180546075,0.0005159110272
"Allendale County, South Carolina",0.00003285435455,0.00003180692895,0.00003109239056,0.0000304774404
"Anderson County, South Carolina",0.0006039346768,0.0006016614229,0.0006012936048,0.000602552286
"Bamberg County, South Carolina",0.00005077082652,0.00004999506263,0.00004872248804,0.00004760588129
"Barnwell County, South Carolina",0.00007208956654,0.00007123898121,0.00007028620807,0.00006919236649
"Beaufort County, South Carolina",0.0005264913526,0.0005334559216,0.000541029748,0.0005499197162
"Berkeley County, South Carolina",0.000589869829,0.0006041563964,0.0006140343646,0.0006229794912
"Calhoun County, South Carolina",0.00004845022293,0.00004738219129,0.00004743448774,0.00004663824376
"Charleston County, South Carolina",0.001146933449,0.001161861039,0.001176298712,0.001193188179
"Cherokee County, South Carolina",0.0001787956057,0.0001778728098,0.0001773959333,0.0001770368255
"Chester County, South Carolina",0.0001055441325,0.0001042057701,0.0001036001618,0.00010191925
"Chesterfield County, South Carolina",0.0001492472286,0.0001467923866,0.0001459396115,0.0001449665532
"Clarendon County, South Carolina",0.0001114082304,0.0001093773435,0.0001084198779,0.0001074894491
"Colleton County, South Carolina",0.0001234092495,0.0001214188567,0.0001191922441,0.0001179009776
"Darlington County, South Carolina",0.0002187979329,0.0002168555757,0.0002145865464,0.0002125252459
"Dillon County, South Carolina",0.0001019075573,0.0001004680895,0.0000994038758,0.00009832202605
"Dorchester County, South Carolina",0.0004498344017,0.0004544101907,0.0004605724516,0.0004673186583
"Edgefield County, South Carolina",0.00008631168895,0.00008462835362,0.00008407445699,0.00008372892115
"Fairfield County, South Carolina",0.00007565873831,0.00007457835824,0.00007340019405,0.00007233718845
"Florence County, South Carolina",0.0004417556199,0.0004396793319,0.0004372808491,0.0004359992476
"Georgetown County, South Carolina",0.0001931364865,0.0001919249594,0.0001913835533,0.000191092703
"Greenville County, South Carolina",0.001472976648,0.001485073224,0.001496909519,0.00151267193
"Greenwood County, South Carolina",0.0002241902068,0.0002229161626,0.0002209632556,0.0002188808651
"Hampton County, South Carolina",0.00006674864763,0.0000660769671,0.00006451394136,0.00006417510308
"Horry County, South Carolina",0.0008841563868,0.0008962977174,0.0009138884297,0.0009354667202
"Jasper County, South Carolina",0.00008119865781,0.00008198680443,0.00008332444207,0.00008383573828
"Kershaw County, South Carolina",0.0001994178437,0.0001984921884,0.000198079889,0.0001985007851
"Lancaster County, South Carolina",0.0002498741209,0.0002527315738,0.0002552234306,0.0002621072441
"Laurens County, South Carolina",0.0002132708521,0.0002109861744,0.000209336442,0.0002088086381
"Lee County, South Carolina",0.00006062135544,0.00005936953518,0.00005816887845,0.0000576089913
"Lexington County, South Carolina",0.0008549386075,0.0008596569765,0.0008647260595,0.0008715743684
"McCormick County, South Carolina",0.00003213859438,0.00003161255681,0.00003124429231,0.00003080417515
"Marion County, South Carolina",0.0001052135348,0.0001032657737,0.0001015273358,0.0001003829683
"Marlboro County, South Carolina",0.00009174889847,0.00009004528202,0.0000887992345,0.00008808329002
"Newberry County, South Carolina",0.0001203696761,0.0001195898468,0.0001185498262,0.0001183156794
"Oconee County, South Carolina",0.0002383256676,0.0002375514286,0.0002371471217,0.000236314049
"Orangeburg County, South Carolina",0.0002943186546,0.0002914339339,0.0002869455805,0.0002829051676
"Pickens County, South Carolina",0.000384193096,0.0003817564352,0.0003773777589,0.000378707566
"Richland County, South Carolina",0.00124931604,0.001252358794,0.001255585099,0.001257724575
"Saluda County, South Carolina",0.00006356142859,0.0000633015879,0.00006348860451,0.0000630566649
"Spartanburg County, South Carolina",0.0009182978258,0.0009182522096,0.0009190499248,0.0009204526302
"Sumter County, South Carolina",0.000344425076,0.0003434969886,0.0003409783008,0.000338242724
"Union County, South Carolina",0.00009202172185,0.00008987640131,0.00008862201579,0.00008772513846
"Williamsburg County, South Carolina",0.0001094792086,0.0001069397257,0.0001046666387,0.0001028366206
"York County, South Carolina",0.0007384654912,0.0007458122603,0.0007550941322,0.0007680811366
"Aurora County, South Dakota",0.000008717509471,0.000008800915423,0.000008591943039,0.000008617629009
"Beadle County, South Dakota",0.00005683713465,0.00005733659381,0.00005759924687,0.00005672617914
"Bennett County, South Dakota",0.00001107020993,0.00001099317821,0.00001095907873,0.00001079481344
"Bon Homme County, South Dakota",0.00002251916291,0.00002239421926,0.00002209854079,0.00002191950331
"Brookings County, South Dakota",0.0001031593352,0.000104412888,0.0001044830907,0.0001044608693
"Brown County, South Dakota",0.0001185176868,0.000119710931,0.0001206859447,0.0001201849791
"Brule County, South Dakota",0.00001699850153,0.00001686576587,0.00001695919807,0.00001658807188
"Buffalo County, South Dakota",0.00000634876058,0.000006423839787,0.000006408355305,0.000006553545064
"Butte County, South Dakota",0.000033085452,0.00003255573964,0.00003253545723,0.00003218023111
"Campbell County, South Dakota",0.000004567384381,0.000004476931995,0.000004329200029,0.000004401494073
"Charles Mix County, South Dakota",0.00002949702211,0.00002930239617,0.00002907336306,0.00002902598411
"Clark County, South Dakota",0.0000115420339,0.00001145202391,0.00001147174715,0.00001146399134
"Clay County, South Dakota",0.00004488105116,0.00004481392994,0.00004397555818,0.00004361594733
"Codington County, South Dakota",0.00008804812954,0.0000880282728,0.00008817580438,0.00008781938887
"Corson County, South Dakota",0.00001295429611,0.00001296557743,0.00001331672056,0.00001310709013
"Custer County, South Dakota",0.00002678804641,0.00002649515269,0.00002659546567,0.0000264780814
"Davison County, South Dakota",0.00006329502459,0.00006357562075,0.0000631056855,0.00006272993015
"Day County, South Dakota",0.00001842360249,0.00001781850798,0.00001764275596,0.00001728866658
"Deuel County, South Dakota",0.00001401670245,0.00001394062454,0.00001363951179,0.00001357205881
"Dewey County, South Dakota",0.00001732909928,0.00001763369513,0.00001767756678,0.00001780704383
"Douglas County, South Dakota",0.000009545608678,0.000009393591117,0.000009411579594,0.00000919883986
"Edmunds County, South Dakota",0.00001297034454,0.00001278076458,0.00001273126587,0.00001246932903
"Fall River County, South Dakota",0.00002232337201,0.00002220940641,0.00002153840307,0.0000215079432
"Faulk County, South Dakota",0.00000755881252,0.000007504039037,0.000007433692154,0.00000728869825
"Grant County, South Dakota",0.00002360724675,0.00002357319779,0.00002337388261,0.00002296882453
"Gregory County, South Dakota",0.00001354487849,0.00001352001598,0.00001339267143,0.00001327674086
"Haakon County, South Dakota",0.000006159389056,0.00000612750194,0.000005952650039,0.000005799541797
"Hamlin County, South Dakota",0.00001914578203,0.00001894969009,0.00001875986679,0.00001870556439
"Hand County, South Dakota",0.00001102527431,0.00001076056893,0.0000106837568,0.00001049321214
"Hanson County, South Dakota",0.00001082948342,0.00001077012821,0.00001076603691,0.00001074768824
"Harding County, South Dakota",0.000004092350728,0.000004155102719,0.000003984256459,0.000003911391949
"Hughes County, South Dakota",0.00005555967929,0.0000555553803,0.00005515299569,0.0000553783983
"Hutchinson County, South Dakota",0.00002326060057,0.00002311753852,0.00002275361711,0.00002269864002
"Hyde County, South Dakota",0.000004490351896,0.000004553406278,0.000004364010847,0.00000437636063
"Jackson County, South Dakota",0.00001013298137,0.00001010416467,0.00001023121615,0.00001027329452
"Jerauld County, South Dakota",0.000006656890517,0.000006544924069,0.000006550763201,0.000006409027772
"Jones County, South Dakota",0.000003222525593,0.00000315775061,0.000003076010547,0.000003003446348
"Kingsbury County, South Dakota",0.0000165908713,0.0000166682073,0.00001602879981,0.00001587176878
"Lake County, South Dakota",0.00003710077024,0.00003744053447,0.00003769062306,0.00003797663123
"Lawrence County, South Dakota",0.00007808847126,0.00007775522742,0.00007892245578,0.00007770003669
"Lincoln County, South Dakota",0.0001502133444,0.0001542199513,0.0001578860516,0.0001620195937
"Lyman County, South Dakota",0.00001222890688,0.00001203514032,0.00001217745739,0.00001212060252
"McCook County, South Dakota",0.0000177880845,0.00001773566084,0.00001770288374,0.00001743004219
"McPherson County, South Dakota",0.000007866942458,0.000007736648315,0.000007671038647,0.000007596582918
"Marshall County, South Dakota",0.00001484480166,0.0000149443495,0.00001517435244,0.00001485386436
"Meade County, South Dakota",0.00008184380486,0.00008234687084,0.00008354913008,0.00008394883877
"Mellette County, South Dakota",0.000006650471143,0.000006535364783,0.000006477976943,0.000006493853139
"Miner County, South Dakota",0.000007462521915,0.000007322412615,0.000007316601218,0.000007166172719
"Minnehaha County, South Dakota",0.000550307229,0.0005568793573,0.0005632422151,0.0005680849116
"Moody County, South Dakota",0.00002085975481,0.0000206862936,0.000020414963,0.0000202167126
"Oglala Lakota County, South Dakota",0.0000446018084,0.00004472789638,0.00004470342076,0.00004465270182
"Pennington County, South Dakota",0.0003286847717,0.0003321278119,0.0003351933756,0.0003377620469
"Perkins County, South Dakota",0.000009686834899,0.000009661251108,0.000009572975209,0.000009497299487
"Potter County, South Dakota",0.000007606957823,0.00000745624261,0.000007459009114,0.000007244714726
"Roberts County, South Dakota",0.00003303088732,0.00003289668748,0.00003239937858,0.00003229647328
"Sanborn County, South Dakota",0.00000755881252,0.000007386141184,0.000007357741277,0.000007323256733
"Spink County, South Dakota",0.00002106838445,0.00002147652786,0.00002109535628,0.00002091102394
"Stanley County, South Dakota",0.000009558447425,0.000009482811114,0.000009427402694,0.000009359065555
"Sully County, South Dakota",0.000004410109725,0.000004550219849,0.000004541229562,0.000004414060794
"Todd County, South Dakota",0.00003158973793,0.00003157113324,0.00003162721132,0.00003126286047
"Tripp County, South Dakota",0.00001807695631,0.00001758271227,0.00001747819573,0.00001730751666
"Turner County, South Dakota",0.00002682014328,0.00002645054269,0.00002628533292,0.00002573664486
"Union County, South Dakota",0.00004699623479,0.00004715914129,0.00004670662516,0.00004709692908
"Walworth County, South Dakota",0.00001784264917,0.00001735328942,0.00001735477555,0.0000172855249
"Yankton County, South Dakota",0.00007221795402,0.00007196230047,0.00007165015924,0.00007124074203
"Ziebach County, South Dakota",0.000009112300953,0.000009173727553,0.000009022331346,0.000008978922241
"Anderson County, Tennessee",0.0002413973379,0.0002396990813,0.0002382927141,0.0002361192648
"Bedford County, Tennessee",0.0001452287007,0.0001441986338,0.0001441959059,0.0001453058546
"Benton County, Tennessee",0.00005305291386,0.00005240081612,0.00005177318163,0.0000508857955
"Bledsoe County, Tennessee",0.00004170025149,0.00004118777435,0.00004401986286,0.00004555750574
"Blount County, Tennessee",0.000396922714,0.000395193604,0.0003951787459,0.0003953710382
"Bradley County, Tennessee",0.0003203203278,0.00032198541,0.0003220886846,0.0003228736241
"Campbell County, Tennessee",0.0001305957384,0.0001291523186,0.0001273664573,0.0001253310514
"Cannon County, Tennessee",0.00004404974226,0.00004393766212,0.00004335529268,0.00004263888476
"Carroll County, Tennessee",0.00009162693037,0.00009134534483,0.00009052711697,0.00008925827844
"Carter County, Tennessee",0.0001841878796,0.0001827321132,0.0001803137129,0.0001769551418
"Cheatham County, Tennessee",0.0001251328513,0.0001250067751,0.000124496147,0.0001244419559
"Chester County, Tennessee",0.00005504612939,0.00005441145248,0.00005416563428,0.00005383583328
"Claiborne County, Tennessee",0.0001030502059,0.0001012105274,0.0001000874337,0.00009918598813
"Clay County, Tennessee",0.00002484618587,0.00002454187204,0.00002432959782,0.00002393960374
"Cocke County, Tennessee",0.0001137256243,0.0001132138034,0.0001120275446,0.0001107944968
"Coffee County, Tennessee",0.0001698566278,0.0001693491137,0.0001686679116,0.0001681552953
"Crockett County, Tennessee",0.00004673304047,0.00004655371989,0.0000462350968,0.00004603189947
"Cumberland County, Tennessee",0.0001814339683,0.0001815945583,0.000181769438,0.0001819786886
"Davidson County, Tennessee",0.002041097639,0.002069088206,0.002089215604,0.002103703674
"Decatur County, Tennessee",0.00003749556173,0.00003707090877,0.0000370133944,0.00003671053407
"DeKalb County, Tennessee",0.00006019446709,0.00006012471872,0.00006060247116,0.00006040508675
"Dickson County, Tennessee",0.0001604265679,0.000160003319,0.0001587499929,0.0001585448953
"Dyer County, Tennessee",0.0001223468432,0.0001216833303,0.000120549866,0.0001187775064
"Fayette County, Tennessee",0.0001237976216,0.0001232701716,0.0001228252277,0.0001229119576
"Fentress County, Tennessee",0.00005776473415,0.00005708805239,0.00005665935476,0.00005607585132
"Franklin County, Tennessee",0.0001311381754,0.0001296494014,0.0001304234801,0.0001297136954
"Gibson County, Tennessee",0.0001601569542,0.0001582571562,0.0001562689309,0.0001553121063
"Giles County, Tennessee",0.00009399246957,0.00009230764623,0.00009114421785,0.00009054008399
"Grainger County, Tennessee",0.00007303000479,0.00007229687546,0.000071960292,0.00007182509457
"Greene County, Tennessee",0.0002220236681,0.0002190988213,0.0002162574658,0.0002150919987
"Grundy County, Tennessee",0.00004361322485,0.00004328125785,0.00004256097309,0.00004191001494
"Hamblen County, Tennessee",0.0002018860929,0.0001999929962,0.0001995324496,0.0001979572745
"Hamilton County, Tennessee",0.001094804925,0.001101526016,0.001104610577,0.001101878383
"Hancock County, Tennessee",0.00002153057936,0.0000212120543,0.00002095294838,0.00002079478177
"Hardeman County, Tennessee",0.00008624107584,0.00008479723433,0.00008341938067,0.0000816491288
"Hardin County, Tennessee",0.000083031389,0.00008272605583,0.00008204277101,0.00008105849291
"Hawkins County, Tennessee",0.0001817356789,0.000180224394,0.0001794212901,0.0001774452439
"Haywood County, Tennessee",0.00005952685223,0.00005823516664,0.00005770367933,0.00005728853991
"Henderson County, Tennessee",0.00008999640945,0.00008948128418,0.00008874227135,0.00008825922411
"Henry County, Tennessee",0.0001041222413,0.0001031669944,0.0001020589919,0.0001013034806
"Hickman County, Tennessee",0.0000782008103,0.00007708607745,0.00007660595401,0.00007686120805
"Houston County, Tennessee",0.0000267912561,0.0000268424734,0.00002619039432,0.00002582775358
"Humphreys County, Tennessee",0.00005906786701,0.00005827021735,0.00005773532553,0.00005701207204
"Jackson County, Tennessee",0.00003709756056,0.00003694663806,0.00003658617071,0.00003620472355
"Jefferson County, Tennessee",0.0001666084248,0.0001666502088,0.0001649842941,0.0001646491801
"Johnson County, Tennessee",0.00005849012338,0.00005786235451,0.00005700746295,0.00005634603583
"Knox County, Tennessee",0.001401914181,0.00140454899,0.001406084928,0.001407168023
"Lake County, Tennessee",0.00002501308958,0.00002458329561,0.00002440871332,0.00002412810455
"Lauderdale County, Tennessee",0.0000889115353,0.00008824494993,0.00008725806461,0.00008594694743
"Lawrence County, Tennessee",0.0001353268168,0.0001343207055,0.0001330026453,0.0001329056426
"Lewis County, Tennessee",0.00003898485642,0.00003805232874,0.00003795645113,0.00003734201181
"Lincoln County, Tennessee",0.0001071618147,0.0001063597958,0.0001060116022,0.0001050672136
"Loudon County, Tennessee",0.0001578780765,0.0001587574255,0.0001594525385,0.0001589250387
"McMinn County, Tennessee",0.000167978961,0.0001670994952,0.0001659241862,0.0001654880088
"McNairy County, Tennessee",0.00008369900386,0.00008329961295,0.0000823908792,0.00008178422105
"Macon County, Tennessee",0.00007207351811,0.00007165640334,0.00007163750076,0.00007200417034
"Madison County, Tennessee",0.0003148189245,0.000313879136,0.0003124429231,0.0003083056526
"Marion County, Tennessee",0.00009018899066,0.00008994012988,0.0000896410234,0.00008923942836
"Marshall County, Tennessee",0.0000990124198,0.00009868687602,0.00009854626381,0.00009829375093
"Maury County, Tennessee",0.0002616793491,0.0002614592013,0.0002646191871,0.000268249229
"Meigs County, Tennessee",0.00003751161016,0.00003717924734,0.00003689630346,0.00003676708432
"Monroe County, Tennessee",0.0001441245684,0.0001436919917,0.000143129429,0.0001426040096
"Montgomery County, Tennessee",0.0005665225669,0.0005887946248,0.0005830875465,0.0005937932814
"Moore County, Tennessee",0.00002043607614,0.00002003944862,0.00001985482528,0.00001974546056
"Morgan County, Tennessee",0.00007060669122,0.00006975729197,0.00006858680718,0.0000681713204
"Obion County, Tennessee",0.0001016668308,0.00009976707527,0.00009815701556,0.00009685171968
"Overton County, Tennessee",0.00007114270892,0.00007062400052,0.00006952353467,0.00006896302383
"Perry County, Tennessee",0.00002524418704,0.00002501983631,0.00002493720484,0.00002456479811
"Pickett County, Tennessee",0.00001644643539,0.0000160850909,0.00001586423958,0.00001595345246
"Polk County, Tennessee",0.00005382965808,0.00005297118682,0.00005263395824,0.00005241579379
"Putnam County, Tennessee",0.0002345157693,0.0002342948987,0.0002344825118,0.0002354061034
"Rhea County, Tennessee",0.0001029731734,0.0001031351302,0.0001029419209,0.0001024910358
"Roane County, Tennessee",0.0001732845734,0.0001708403622,0.0001682343587,0.0001660440862
"Robertson County, Tennessee",0.0002143268391,0.0002128470487,0.000213333357,0.0002137787763
"Rutherford County, Tennessee",0.0008639193112,0.0008743464117,0.0008897265567,0.0009074680656
"Scott County, Tennessee",0.00007095012771,0.00007065905123,0.00006981784432,0.00006908554936
"Sequatchie County, Tennessee",0.00004581507003,0.00004572524848,0.00004600407954,0.00004597534922
"Sevier County, Tennessee",0.0002926977628,0.000294304906,0.0002958191748,0.0002973914553
"Shelby County, Tennessee",0.002995234828,0.002992591649,0.002969562227,0.002945325263
"Smith County, Tennessee",0.0000616580843,0.00006111251155,0.0000604980387,0.00005999666831
"Stewart County, Tennessee",0.00004244168915,0.00004240817645,0.00004201665846,0.0000415015965
"Sullivan County, Tennessee",0.0005035228335,0.0004981088706,0.0004942661597,0.0004913713625
"Sumner County, Tennessee",0.0005253615428,0.0005288419732,0.0005340422673,0.0005412141202
"Tipton County, Tennessee",0.000196769852,0.0001960418249,0.0001948519767,0.0001935149385
"Trousdale County, Tennessee",0.0000250837027,0.00002483502346,0.00002471568145,0.00002512715888
"Unicoi County, Tennessee",0.00005874368864,0.00005816187879,0.00005726379716,0.00005639630271
"Union County, Tennessee",0.00006159710025,0.00006087671584,0.00006032714923,0.0000596636502
"Van Buren County, Tennessee",0.00001782981042,0.00001801288012,0.00001763959134,0.00001789501088
"Warren County, Tennessee",0.0001280889729,0.0001266414129,0.0001261892187,0.0001256138026
"Washington County, Tennessee",0.0003976384742,0.0003978988818,0.0003968338421,0.0003950505868
"Wayne County, Tennessee",0.00005456467637,0.00005408325035,0.00005354536877,0.00005296872952
"Weakley County, Tennessee",0.0001118800544,0.0001101038492,0.0001080875928,0.0001068202712
"White County, Tennessee",0.00008361234232,0.00008294591939,0.00008289088914,0.00008251309088
"Williamson County, Tennessee",0.00060502918,0.0006156530303,0.0006302119015,0.0006450937787
"Wilson County, Tennessee",0.0003748914235,0.0003796406467,0.0003860519821,0.000393328946
"Anderson County, Texas",0.0001874264536,0.0001850008503,0.0001834213696,0.0001816802289
"Andrews County, Texas",0.0000493842418,0.00005131743044,0.00005309915737,0.00005477519569
"Angelina County, Texas",0.0002801960325,0.0002788411686,0.0002763092931,0.0002751075171
"Aransas County, Texas",0.0000745160898,0.00007475042538,0.00007559960488,0.00007717851776
"Archer County, Texas",0.00002837363171,0.00002809155335,0.00002785181977,0.0000277850204
"Armstrong County, Texas",0.000006213953732,0.000006223094794,0.000006139362614,0.000006010034376
"Atascosa County, Texas",0.0001460535902,0.0001479713651,0.0001488035925,0.0001499052746
"Austin County, Texas",0.00009180988252,0.00009101076984,0.00009075813422,0.00009100819436
"Bailey County, Texas",0.00002302950311,0.00002274791282,0.0000225447522,0.00002188494483
"Bandera County, Texas",0.00006593017749,0.00006561174854,0.00006505509136,0.00006538779167
"Bastrop County, Texas",0.0002409030462,0.0002381823414,0.0002399224934,0.0002442247999
"Baylor County, Texas",0.00001185979289,0.00001143927819,0.0000113198454,0.00001120323188
"Bee County, Texas",0.0001037306595,0.0001034951966,0.000103831179,0.0001031759221
"Bell County, Texas",0.001013615896,0.001035471354,0.001034919318,0.001037222603
"Bexar County, Texas",0.00563415911,0.005699685681,0.00576381084,0.005837251386
"Blanco County, Texas",0.00003391676089,0.00003382712459,0.0000336588973,0.00003394585543
"Borden County, Texas",0.000002028522086,0.00000195328065,0.000002044344458,0.000002089217386
"Bosque County, Texas",0.00005860567211,0.00005775720237,0.00005652960534,0.00005565800784
"Bowie County, Texas",0.0002978846167,0.0002964334402,0.0002954932189,0.0002930182364
"Brazoria County, Texas",0.001024361928,0.001033116583,0.00104397646,0.001060537012
"Brazos County, Texas",0.0006337526676,0.0006381141646,0.0006459495563,0.0006565326366
"Brewster County, Texas",0.00003000736232,0.00002950314117,0.00002938982505,0.00002874637456
"Briscoe County, Texas",0.000005324870476,0.000005021811262,0.00000494313629,0.000004875887795
"Brooks County, Texas",0.00002316110027,0.00002292953924,0.00002297197588,0.00002270806507
"Brown County, Texas",0.0001219681001,0.0001204724874,0.0001192143964,0.0001179795196
"Burleson County, Texas",0.00005561745365,0.00005554900745,0.00005464982112,0.00005462439503
"Burnet County, Texas",0.0001387098267,0.0001382177076,0.0001379141354,0.000138089415
"Caldwell County, Texas",0.0001234766529,0.0001232574259,0.0001240562649,0.0001247341322
"Calhoun County, Texas",0.00006855570133,0.00006874719415,0.00006876402589,0.00006852633027
"Callahan County, Texas",0.00004336607897,0.00004297854715,0.00004272869794,0.00004242839218
"Cameron County, Texas",0.001326245814,0.001325162311,0.001320776269,0.001316379746
"Camp County, Texas",0.00003987072999,0.00003978893225,0.00003943749324,0.00003976424731
"Carson County, Texas",0.00002002202654,0.00001940216293,0.00001894974398,0.00001896318217
"Cass County, Texas",0.00009719252736,0.00009569163326,0.00009568861203,0.00009463683508
"Castro County, Texas",0.00002597920532,0.00002632627198,0.00002569671362,0.00002490409958
"Chambers County, Texas",0.0001145826107,0.0001163301304,0.0001182523519,0.000120313788
"Cherokee County, Texas",0.0001639829009,0.0001633904924,0.0001616899248,0.0001608194719
"Childress County, Texas",0.00002255446946,0.00002262364211,0.00002232639342,0.0000226075313
"Clay County, Texas",0.00003424093926,0.00003353078675,0.0000330861011,0.00003260121627
"Cochran County, Texas",0.000009892254857,0.000009648505395,0.000009522341291,0.000009252248425
"Coke County, Texas",0.00001048283724,0.00001020294395,0.00001006349129,0.00001010678546
"Coleman County, Texas",0.00002806229209,0.00002761677551,0.0000269815493,0.00002644038124
"Collin County, Texas",0.002607998949,0.002661400648,0.002710174156,0.002779406844
"Collingsworth County, Texas",0.000009901883917,0.000009635759681,0.000009810321702,0.000009475307725
"Colorado County, Texas",0.0000667807445,0.00006603554353,0.00006556143055,0.00006502021508
"Comal County, Texas",0.0003598476213,0.0003660345972,0.0003754093653,0.000387098994
"Comanche County, Texas",0.00004450872748,0.00004372735784,0.00004289325818,0.00004232471673
"Concho County, Texas",0.00001323674855,0.00001301656028,0.00001304456324,0.00001284633067
"Cooke County, Texas",0.0001233899914,0.0001233689509,0.000121698623,0.0001217840944
"Coryell County, Texas",0.0002459422545,0.0002500008046,0.0002429193884,0.0002392892202
"Cottle County, Texas",0.000004836998076,0.000004731846272,0.000004563381901,0.00000448946112
"Crane County, Texas",0.00001398781527,0.00001441858881,0.00001493067671,0.00001538480833
"Crockett County, Texas",0.00001172177636,0.00001180571747,0.0000119084647,0.00001190696826
"Crosby County, Texas",0.00001939934729,0.00001923328222,0.00001874720831,0.00001830028763
"Culberson County, Texas",0.00000768078062,0.000007379768327,0.000007297613498,0.000007169314399
"Dallam County, Texas",0.00002210832299,0.00002249299854,0.00002250044752,0.00002266408154
"Dallas County, Texas",0.007731163075,0.007825645262,0.007862453847,0.007915180715
"Dawson County, Texas",0.00004412356506,0.00004337047785,0.00004183311051,0.00004223989137
"Deaf Smith County, Texas",0.00006265950659,0.00006173067867,0.00006069740976,0.000060078352
"Delta County, Texas",0.00001652025819,0.00001670325802,0.00001620285391,0.00001615452
"Denton County, Texas",0.002201010657,0.00225564722,0.002305818013,0.002366275887
